load,price,Daynum,hour_of_day,Week,Month,Day_in_month
297.5576761,0.81806,92,16,14,4,2
298.0928072,0.83012,92,17,14,4,2
273.649048,0.83533,92,18,14,4,2
299.2812596,0.83398,92,19,14,4,2
300.82842,0.83283,92,20,14,4,2
276.0259944,0.82897,92,21,14,4,2
251.9410573,0.81912,92,22,14,4,2
239.3616183,0.8118,92,23,14,4,2
289.5623782,0.81315,93,0,14,4,3
289.2044009,0.81277,93,1,14,4,3
289.5650275,0.81277,93,2,14,4,3
301.4286415,0.80959,93,3,14,4,3
351.1561954,0.82405,93,4,14,4,3
426.3083819,0.85047,93,5,14,4,3
516.1760967,0.88547,93,6,14,4,3
1047.041146,0.92057,93,7,14,4,3
1010.249217,0.90157,93,8,14,4,3
961.205084,0.89858,93,9,14,4,3
961.0596335,0.88335,93,10,14,4,3
911.2067265,0.86233,93,11,14,4,3
961.0037058,0.85587,93,12,14,4,3
960.9822295,0.84661,93,13,14,4,3
960.9642793,0.84382,93,14,14,4,3
1009.842978,0.84623,93,15,14,4,3
896.9844434,0.8496,93,16,14,4,3
697.6538805,0.85134,93,17,14,4,3
673.2429451,0.85259,93,18,14,4,3
540.8854632,0.84777,93,19,14,4,3
550.6415313,0.84276,93,20,14,4,3
349.3570959,0.83668,93,21,14,4,3
299.9923363,0.8253,93,22,14,4,3
287.770139,0.81933,93,23,14,4,3
287.7701385,0.81865,94,0,14,4,4
287.7701389,0.81798,94,1,14,4,4
287.7701385,0.81731,94,2,14,4,4
299.9923366,0.81134,94,3,14,4,4
349.3586969,0.8252,94,4,14,4,4
425.896817,0.84358,94,5,14,4,4
516.0027826,0.88611,94,6,14,4,4
1046.965634,0.92565,94,7,14,4,4
1010.217049,0.89419,94,8,14,4,4
961.2535777,0.87475,94,9,14,4,4
961.1632031,0.85695,94,10,14,4,4
911.256233,0.8456,94,11,14,4,4
961.0185861,0.84156,94,12,14,4,4
960.9897646,0.82616,94,13,14,4,4
960.9820281,0.8227,94,14,14,4,4
1009.874298,0.82905,94,15,14,4,4
897.0188685,0.83703,94,16,14,4,4
697.6893613,0.84444,94,17,14,4,4
673.2721208,0.84521,94,18,14,4,4
540.9284615,0.84117,94,19,14,4,4
550.7792295,0.83511,94,20,14,4,4
349.3570954,0.82606,94,21,14,4,4
299.9923366,0.81702,94,22,14,4,4
287.7701385,0.80568,94,23,14,4,4
287.7701387,0.8052,95,0,14,4,5
287.7701386,0.80606,95,1,14,4,5
287.7701387,0.80269,95,2,14,4,5
299.9923364,0.81378,95,3,14,4,5
349.3586971,0.83123,95,4,14,4,5
425.8194802,0.84771,95,5,14,4,5
515.7309059,0.86266,95,6,14,4,5
1046.731898,0.87702,95,7,14,4,5
1009.998751,0.86969,95,8,14,4,5
961.0810298,0.86169,95,9,14,4,5
961.0706282,0.85157,95,10,14,4,5
911.2498619,0.84617,95,11,14,4,5
961.0472675,0.8399,95,12,14,4,5
961.0313738,0.83036,95,13,14,4,5
961.017022,0.82795,95,14,14,4,5
1009.891302,0.83065,95,15,14,4,5
897.0344392,0.83894,95,16,14,4,5
697.7160915,0.84521,95,17,14,4,5
673.3103418,0.84492,95,18,14,4,5
540.9537657,0.84116,95,19,14,4,5
550.7152187,0.84357,95,20,14,4,5
349.3570957,0.83412,95,21,14,4,5
299.9923364,0.83103,95,22,14,4,5
287.7701387,0.8474,95,23,14,4,5
287.7701387,0.84209,96,0,14,4,6
287.7701387,0.8359,96,1,14,4,6
287.7701387,0.83233,96,2,14,4,6
299.9923364,0.83155,96,3,14,4,6
349.358697,0.83117,96,4,14,4,6
425.9479083,0.84228,96,5,14,4,6
507.6379579,0.84663,96,6,14,4,6
1047.019851,0.85561,96,7,14,4,6
1010.14622,0.85609,96,8,14,4,6
961.1198905,0.85126,96,9,14,4,6
961.0174656,0.84238,96,10,14,4,6
911.1608507,0.83146,96,11,14,4,6
962.0174239,0.83165,96,12,14,4,6
963.1265922,0.82711,96,13,14,4,6
963.1725992,0.8245,96,14,14,4,6
1011.1201,0.82653,96,15,14,4,6
897.0219421,0.83658,96,16,14,4,6
697.6143115,0.84276,96,17,14,4,6
673.1777075,0.84866,96,18,14,4,6
540.7905492,0.8503,96,19,14,4,6
550.5795219,0.84363,96,20,14,4,6
349.3570957,0.84025,96,21,14,4,6
299.9923365,0.83899,96,22,14,4,6
287.7701387,0.84406,96,23,14,4,6
287.7701386,0.83885,97,0,14,4,7
287.7701387,0.83064,97,1,14,4,7
287.7701385,0.83055,97,2,14,4,7
299.9923366,0.83074,97,3,14,4,7
349.358697,0.83161,97,4,14,4,7
425.9172271,0.82804,97,5,14,4,7
507.4812109,0.83422,97,6,14,4,7
1046.93125,0.84464,97,7,14,4,7
1010.10346,0.84609,97,8,14,4,7
961.0847254,0.83644,97,9,14,4,7
961.0002913,0.83528,97,10,14,4,7
911.1735373,0.8319,97,11,14,4,7
962.3737627,0.82891,97,12,14,4,7
963.4997152,0.82582,97,13,14,4,7
963.4859907,0.82379,97,14,14,4,7
1011.361188,0.82321,97,15,14,4,7
897.0857189,0.83161,97,16,14,4,7
697.6102947,0.84957,97,17,14,4,7
673.1706043,0.86116,97,18,14,4,7
532.2429433,0.86241,97,19,14,4,7
550.5872969,0.86386,97,20,14,4,7
349.3570953,0.85942,97,21,14,4,7
299.9923365,0.85565,97,22,14,4,7
287.7701385,0.84532,97,23,14,4,7
237.9294118,0.83103,98,0,15,4,8
237.9294114,0.82611,98,1,15,4,8
237.9294119,0.82417,98,2,15,4,8
250.1516092,0.82456,98,3,15,4,8
274.5976064,0.84551,98,4,15,4,8
425.8690843,0.86473,98,5,15,4,8
407.8203628,0.88249,98,6,15,4,8
648.2874012,0.88645,98,7,15,4,8
611.4991837,0.88307,98,8,15,4,8
562.4728624,0.87998,98,9,15,4,8
562.3380988,0.86849,98,10,15,4,8
562.3034553,0.86241,98,11,15,4,8
562.5728551,0.85758,98,12,15,4,8
313.7445013,0.84378,98,13,15,4,8
313.6015649,0.84136,98,14,15,4,8
361.994355,0.84706,98,15,15,4,8
323.8861296,0.8572,98,16,15,4,8
296.6682592,0.86965,98,17,15,4,8
272.2238637,0.87786,98,18,15,4,8
280.7675305,0.8711,98,19,15,4,8
299.0425356,0.8627,98,20,15,4,8
274.596005,0.84947,98,21,15,4,8
250.1516092,0.8291,98,22,15,4,8
237.9294117,0.83768,98,23,15,4,8
237.9288778,0.83719,99,0,15,4,9
237.9288777,0.83729,99,1,15,4,9
237.9288778,0.837,99,2,15,4,9
250.1510757,0.83652,99,3,15,4,9
274.5970725,0.84684,99,4,15,4,9
324.5553594,0.87924,99,5,15,4,9
298.4523307,0.90672,99,6,15,4,9
298.0948557,0.93372,99,7,15,4,9
261.6066374,0.90701,99,8,15,4,9
212.5378787,0.89332,99,9,15,4,9
211.1123411,0.88165,99,10,15,4,9
211.1123409,0.8696,99,11,15,4,9
211.1139423,0.8613,99,12,15,4,9
222.0740375,0.8479,99,13,15,4,9
222.0729766,0.84578,99,14,15,4,9
260.0000646,0.85349,99,15,15,4,9
296.6666581,0.85908,99,16,15,4,9
296.666658,0.87326,99,17,15,4,9
272.2222623,0.88792,99,18,15,4,9
280.765929,0.88232,99,19,15,4,9
299.3980225,0.86526,99,20,15,4,9
276.3778903,0.85918,99,21,15,4,9
251.5779288,0.84269,99,22,15,4,9
239.7129387,0.84278,99,23,15,4,9
289.1978769,0.83932,100,0,15,4,10
289.5553101,0.83759,100,1,15,4,10
289.1995569,0.83778,100,2,15,4,10
301.7806821,0.83711,100,3,15,4,10
350.791307,0.86,100,4,15,4,10
426.0983001,0.8803,100,5,15,4,10
498.846484,0.92281,100,6,15,4,10
1046.794732,0.99168,100,7,15,4,10
1010.007531,0.92454,100,8,15,4,10
961.0257274,0.89742,100,9,15,4,10
960.9818104,0.88155,100,10,15,4,10
911.1526917,0.87558,100,11,15,4,10
960.9696704,0.87222,100,12,15,4,10
960.9543651,0.86144,100,13,15,4,10
960.9455848,0.86163,100,14,15,4,10
1009.834364,0.87154,100,15,15,4,10
896.9874498,0.87683,100,16,15,4,10
697.664496,0.88722,100,17,15,4,10
673.2595271,0.8929,100,18,15,4,10
532.3463624,0.89395,100,19,15,4,10
550.6432165,0.87924,100,20,15,4,10
349.3570959,0.87337,100,21,15,4,10
299.9923364,0.85759,100,22,15,4,10
287.7701389,0.86104,100,23,15,4,10
287.7701385,0.85595,101,0,15,4,11
287.7701388,0.85557,101,1,15,4,11
287.7701385,0.85614,101,2,15,4,11
299.9923366,0.85941,101,3,15,4,11
349.3586969,0.87495,101,4,15,4,11
425.9141442,0.91324,101,5,15,4,11
498.9986688,0.97744,101,6,15,4,11
1046.885384,1.00373,101,7,15,4,11
1010.044754,0.93368,101,8,15,4,11
961.1067852,0.91938,101,9,15,4,11
961.0389056,0.90931,101,10,15,4,11
911.1756011,0.90873,101,11,15,4,11
961.660397,0.90911,101,12,15,4,11
962.588647,0.89453,101,13,15,4,11
962.5604151,0.888,101,14,15,4,11
1010.453754,0.89539,101,15,15,4,11
896.9914159,0.8975,101,16,15,4,11
697.6519441,0.91113,101,17,15,4,11
673.2242295,0.9213,101,18,15,4,11
523.7711282,0.92706,101,19,15,4,11
550.7050412,0.91372,101,20,15,4,11
349.3570954,0.90643,101,21,15,4,11
299.9923365,0.88637,101,22,15,4,11
287.7701385,0.87537,101,23,15,4,11
287.7701387,0.8723,102,0,15,4,12
287.7701386,0.87144,102,1,15,4,12
287.7701387,0.8725,102,2,15,4,12
299.9923365,0.87719,102,3,15,4,12
349.3586971,0.89378,102,4,15,4,12
417.4111619,0.90912,102,5,15,4,12
498.8796369,1.00088,102,6,15,4,12
1046.931373,1.01114,102,7,15,4,12
1010.169031,0.93194,102,8,15,4,12
961.2025522,0.91756,102,9,15,4,12
961.1386117,0.90404,102,10,15,4,12
911.2862684,0.89407,102,11,15,4,12
961.1238388,0.88688,102,12,15,4,12
961.1016659,0.87681,102,13,15,4,12
961.0971287,0.87125,102,14,15,4,12
1010.00585,0.87163,102,15,15,4,12
897.2126349,0.87537,102,16,15,4,12
697.9817122,0.89186,102,17,15,4,12
673.5539187,0.90299,102,18,15,4,12
524.0739537,0.90433,102,19,15,4,12
550.9165683,0.88841,102,20,15,4,12
349.3570957,0.88228,102,21,15,4,12
299.9923365,0.87374,102,22,15,4,12
287.7701387,0.88391,102,23,15,4,12
287.7701387,0.87536,103,0,15,4,13
287.7701386,0.87074,103,1,15,4,13
287.7701387,0.86767,103,2,15,4,13
299.9923364,0.86988,103,3,15,4,13
349.3586971,0.86969,103,4,15,4,13
417.3617708,0.87526,103,5,15,4,13
498.9255367,0.88593,103,6,15,4,13
1046.996613,0.89698,103,7,15,4,13
1010.275316,0.89468,103,8,15,4,13
961.3532297,0.88266,103,9,15,4,13
961.2964596,0.8768,103,10,15,4,13
911.3748668,0.87468,103,11,15,4,13
961.0726854,0.87113,103,12,15,4,13
961.0128346,0.86853,103,13,15,4,13
960.99344,0.86642,103,14,15,4,13
1009.875387,0.867,103,15,15,4,13
897.0138506,0.87122,103,16,15,4,13
697.6914738,0.87766,103,17,15,4,13
673.2881192,0.88593,103,18,15,4,13
523.8361049,0.88862,103,19,15,4,13
550.6836941,0.87747,103,20,15,4,13
349.3570957,0.87257,103,21,15,4,13
299.9923364,0.86882,103,22,15,4,13
287.7701387,0.86407,103,23,15,4,13
287.7701385,0.86186,104,0,15,4,14
287.7701388,0.86051,104,1,15,4,14
287.7701385,0.86128,104,2,15,4,14
299.9923366,0.86167,104,3,15,4,14
349.358697,0.86272,104,4,15,4,14
417.271894,0.86551,104,5,15,4,14
498.7368172,0.86695,104,6,15,4,14
1046.746575,0.86858,104,7,15,4,14
1009.968866,0.87291,104,8,15,4,14
961.019161,0.87089,104,9,15,4,14
960.9815681,0.86782,104,10,15,4,14
911.1623659,0.86532,104,11,15,4,14
960.9895076,0.8632,104,12,15,4,14
960.980415,0.86148,104,13,15,4,14
960.9636255,0.85994,104,14,15,4,14
1009.843859,0.85917,104,15,15,4,14
897.0108535,0.86003,104,16,15,4,14
697.7014022,0.86906,104,17,15,4,14
673.2638623,0.8829,104,18,15,4,14
523.8129447,0.89173,104,19,15,4,14
550.6805306,0.88011,104,20,15,4,14
349.3570953,0.8754,104,21,15,4,14
299.9923366,0.87185,104,22,15,4,14
287.7701385,0.8756,104,23,15,4,14
237.9294119,0.86878,105,0,16,4,15
237.9294114,0.86753,105,1,16,4,15
237.9294118,0.86849,105,2,16,4,15
250.1516092,0.87002,105,3,16,4,15
274.5976065,0.88674,105,4,16,4,15
408.8144095,0.90835,105,5,16,4,15
399.3379704,0.93612,105,6,16,4,15
648.4270069,0.93804,105,7,16,4,15
611.6150545,0.90778,105,8,16,4,15
562.5213093,0.89423,105,9,16,4,15
562.4135521,0.88395,105,10,16,4,15
562.338022,0.88069,105,11,16,4,15
562.3352586,0.87915,105,12,16,4,15
313.1992676,0.87473,105,13,16,4,15
313.2156301,0.87252,105,14,16,4,15
362.1193241,0.87502,105,15,16,4,15
324.1241915,0.8805,105,16,16,4,15
296.6682593,0.89423,105,17,16,4,15
272.2238637,0.90413,105,18,16,4,15
272.223864,0.90509,105,19,16,4,15
290.498869,0.8925,105,20,16,4,15
274.5960051,0.87598,105,21,16,4,15
250.1516092,0.8658,105,22,16,4,15
237.9294118,0.86852,105,23,16,4,15
237.9288777,0.86737,106,0,16,4,16
237.9288777,0.86727,106,1,16,4,16
237.9288778,0.86862,106,2,16,4,16
250.1510757,0.8717,106,3,16,4,16
275.3125233,0.87814,106,4,16,4,16
307.828108,0.89785,106,5,16,4,16
298.4575221,0.92082,106,6,16,4,16
298.0997822,0.91698,106,7,16,4,16
261.7925345,0.90169,106,8,16,4,16
212.544506,0.88342,106,9,16,4,16
212.9043065,0.88054,106,10,16,4,16
212.5448028,0.87804,106,11,16,4,16
212.9051424,0.87814,106,12,16,4,16
212.5447081,0.87487,106,13,16,4,16
212.9018463,0.87247,106,14,16,4,16
261.4323773,0.87247,106,15,16,4,16
298.4584955,0.88131,106,16,16,4,16
298.1009079,0.89669,106,17,16,4,16
274.0182587,0.90352,106,18,16,4,16
273.6597611,0.90746,106,19,16,4,16
292.29811,0.89948,106,20,16,4,16
276.0359076,0.87804,106,21,16,4,16
251.9556037,0.8567,106,22,16,4,16
239.372956,0.85777,106,23,16,4,16
289.5786399,0.85518,107,0,16,4,17
289.2177409,0.85374,107,1,16,4,17
289.5874516,0.85605,107,2,16,4,17
301.4457323,0.85941,107,3,16,4,17
351.182025,0.87007,107,4,16,4,17
409.6044189,0.89215,107,5,16,4,17
499.4318481,0.90195,107,6,16,4,17
1047.223902,0.90896,107,7,16,4,17
1010.416132,0.90031,107,8,16,4,17
961.3448993,0.89446,107,9,16,4,17
961.2609988,0.88149,107,10,16,4,17
911.4226187,0.87515,107,11,16,4,17
961.1465922,0.8691,107,12,16,4,17
961.0802669,0.86622,107,13,16,4,17
961.039424,0.86555,107,14,16,4,17
1009.894641,0.86574,107,15,16,4,17
897.0423536,0.86824,107,16,16,4,17
697.7301773,0.87996,107,17,16,4,17
673.3418557,0.88677,107,18,16,4,17
523.9441852,0.89263,107,19,16,4,17
542.3624801,0.87852,107,20,16,4,17
349.3570957,0.86613,107,21,16,4,17
299.9923362,0.85489,107,22,16,4,17
287.7701388,0.86306,107,23,16,4,17
287.7701384,0.86172,108,0,16,4,18
287.7701387,0.86152,108,1,16,4,18
287.7701385,0.86287,108,2,16,4,18
299.9923365,0.86536,108,3,16,4,18
350.4306741,0.87561,108,4,16,4,18
409.0209209,0.88261,108,5,16,4,18
499.2497396,0.89248,108,6,16,4,18
1047.073222,0.89766,108,7,16,4,18
1010.186878,0.89105,108,8,16,4,18
961.1629109,0.88069,108,9,16,4,18
961.0642403,0.87168,108,10,16,4,18
911.2074004,0.86593,108,11,16,4,18
960.9952128,0.86009,108,12,16,4,18
960.9669382,0.85798,108,13,16,4,18
960.9540503,0.85692,108,14,16,4,18
1009.834215,0.85673,108,15,16,4,18
896.9762348,0.86258,108,16,16,4,18
697.6402309,0.87533,108,17,16,4,18
673.233533,0.88261,108,18,16,4,18
523.7940569,0.88405,108,19,16,4,18
542.1103409,0.87744,108,20,16,4,18
349.3570953,0.86747,108,21,16,4,18
299.9923365,0.85021,108,22,16,4,18
287.7701385,0.85199,108,23,16,4,18
287.7701387,0.85189,109,0,16,4,19
287.7701386,0.84548,109,1,16,4,19
287.7701387,0.84615,109,2,16,4,19
299.9923365,0.84577,109,3,16,4,19
349.3586971,0.84845,109,4,16,4,19
400.2688477,0.85247,109,5,16,4,19
499.012048,0.86214,109,6,16,4,19
1047.03157,0.87315,109,7,16,4,19
1010.234423,0.87219,109,8,16,4,19
961.2204655,0.86492,109,9,16,4,19
961.1427972,0.86291,109,10,16,4,19
911.2520929,0.85831,109,11,16,4,19
961.011482,0.85496,109,12,16,4,19
960.9742721,0.84988,109,13,16,4,19
960.9588667,0.84596,109,14,16,4,19
1009.843479,0.85362,109,15,16,4,19
896.9974673,0.85774,109,16,16,4,19
697.684748,0.86492,109,17,16,4,19
673.2612793,0.87171,109,18,16,4,19
523.8018633,0.86712,109,19,16,4,19
533.5723769,0.87564,109,20,16,4,19
349.3570956,0.87363,109,21,16,4,19
299.9923365,0.85199,109,22,16,4,19
287.7701387,0.85994,109,23,16,4,19
287.7701387,0.84567,110,0,16,4,20
287.7701386,0.84088,110,1,16,4,20
287.7701387,0.84366,110,2,16,4,20
299.9923363,0.84854,110,3,16,4,20
349.3586972,0.84165,110,4,16,4,20
400.2401694,0.84835,110,5,16,4,20
499.0012475,0.85008,110,6,16,4,20
1046.847578,0.86204,110,7,16,4,20
1009.985954,0.86511,110,8,16,4,20
961.0148524,0.86405,110,9,16,4,20
960.9741111,0.85572,110,10,16,4,20
911.1323981,0.85084,110,11,16,4,20
961.1952757,0.84596,110,12,16,4,20
961.8767354,0.84328,110,13,16,4,20
961.5563199,0.8382,110,14,16,4,20
1009.923604,0.84088,110,15,16,4,20
896.9618764,0.8607,110,16,16,4,20
697.610884,0.86836,110,17,16,4,20
673.1715245,0.87487,110,18,16,4,20
523.7043734,0.87526,110,19,16,4,20
533.4781808,0.87066,110,20,16,4,20
349.3570957,0.86425,110,21,16,4,20
299.9923363,0.8496,110,22,16,4,20
287.7701387,0.84567,110,23,16,4,20
287.7701385,0.84529,111,0,16,4,21
287.7701388,0.84519,111,1,16,4,21
287.7701385,0.84538,111,2,16,4,21
299.9923367,0.84567,111,3,16,4,21
349.358697,0.85314,111,4,16,4,21
400.1729293,0.84874,111,5,16,4,21
498.553292,0.85151,111,6,16,4,21
1046.658919,0.85189,111,7,16,4,21
1009.92018,0.8541,111,8,16,4,21
960.9917294,0.85333,111,9,16,4,21
960.987777,0.85094,111,10,16,4,21
911.1418825,0.84778,111,11,16,4,21
960.9613467,0.84596,111,12,16,4,21
960.9469447,0.84586,111,13,16,4,21
960.9344709,0.84165,111,14,16,4,21
1009.82889,0.8382,111,15,16,4,21
896.9678326,0.83916,111,16,16,4,21
697.6271303,0.85639,111,17,16,4,21
673.2182985,0.87066,111,18,16,4,21
523.7672676,0.87516,111,19,16,4,21
533.5514809,0.86616,111,20,16,4,21
349.3570954,0.86022,111,21,16,4,21
299.9923367,0.83275,111,22,16,4,21
287.7701385,0.82834,111,23,16,4,21
237.9294118,0.82557,112,0,17,4,22
237.9294114,0.82212,112,1,17,4,22
237.9294117,0.82518,112,2,17,4,22
250.1516092,0.82049,112,3,17,4,22
274.5976065,0.82729,112,4,17,4,22
391.5697969,0.82403,112,5,17,4,22
398.9636619,0.82968,112,6,17,4,22
648.0860257,0.84404,112,7,17,4,22
611.3953796,0.8472,112,8,17,4,22
562.4571025,0.85055,112,9,17,4,22
562.3956213,0.84682,112,10,17,4,22
562.341091,0.84098,112,11,17,4,22
562.3219262,0.83638,112,12,17,4,22
313.1658469,0.82595,112,13,17,4,22
313.1674562,0.82844,112,14,17,4,22
362.0796365,0.8337,112,15,17,4,22
324.0051994,0.84318,112,16,17,4,22
296.6682594,0.85027,112,17,17,4,22
272.2238638,0.85017,112,18,17,4,22
272.223864,0.8473,112,19,17,4,22
281.9552023,0.85429,112,20,17,4,22
274.5960051,0.85008,112,21,17,4,22
250.1516092,0.85075,112,22,17,4,22
237.9294118,0.83629,112,23,17,4,22
237.9288777,0.82834,113,0,17,4,23
237.9288777,0.82834,113,1,17,4,23
237.9288778,0.82987,113,2,17,4,23
250.1510757,0.82691,113,3,17,4,23
274.5970726,0.83313,113,4,17,4,23
289.3095956,0.8495,113,5,17,4,23
296.6666579,0.87152,113,6,17,4,23
296.6666581,0.87468,113,7,17,4,23
260.0000647,0.86875,113,8,17,4,23
211.1112733,0.863,113,9,17,4,23
211.1123412,0.86051,113,10,17,4,23
211.1123409,0.84816,113,11,17,4,23
211.1139424,0.84079,113,12,17,4,23
211.1123411,0.83179,113,13,17,4,23
211.1112732,0.82671,113,14,17,4,23
260.0000647,0.82614,113,15,17,4,23
296.6666581,0.83638,113,16,17,4,23
296.6666579,0.84471,113,17,17,4,23
272.2222623,0.84711,113,18,17,4,23
272.2222624,0.84644,113,19,17,4,23
273.4104683,0.85055,113,20,17,4,23
274.5954713,0.84845,113,21,17,4,23
251.5805698,0.84088,113,22,17,4,23
239.7168616,0.82993,113,23,17,4,23
289.2016419,0.82792,114,0,17,4,24
289.5609592,0.82811,114,1,17,4,24
289.2052972,0.8284,114,2,17,4,24
301.7862033,0.82351,114,3,17,4,24
350.7972855,0.82926,114,4,17,4,24
392.0753362,0.83799,114,5,17,4,24
498.9812516,0.86752,114,6,17,4,24
1046.796756,0.87394,114,7,17,4,24
1009.991706,0.85592,114,8,17,4,24
961.0401892,0.84623,114,9,17,4,24
960.9883538,0.83549,114,10,17,4,24
911.1534979,0.82389,114,11,17,4,24
960.968182,0.80798,114,12,17,4,24
961.0814599,0.80376,114,13,17,4,24
961.0309394,0.79896,114,14,17,4,24
1009.825495,0.80529,114,15,17,4,24
896.9726256,0.84527,114,16,17,4,24
697.6372776,0.85966,114,17,17,4,24
673.2146229,0.86157,114,18,17,4,24
523.7538885,0.85889,114,19,17,4,24
524.9648955,0.85045,114,20,17,4,24
349.3570958,0.82802,114,21,17,4,24
299.9923363,0.81948,114,22,17,4,24
287.7701388,0.8156,114,23,17,4,24
287.7701385,0.8057,115,0,17,4,25
287.7701388,0.7856,115,1,17,4,25
287.7701385,0.79637,115,2,17,4,25
299.9923365,0.75445,115,3,17,4,25
349.358697,0.82675,115,4,17,4,25
382.9975922,0.86695,115,5,17,4,25
498.5584627,0.89021,115,6,17,4,25
1046.667591,0.89531,115,7,17,4,25
1009.941455,0.8805,115,8,17,4,25
961.0179231,0.86041,115,9,17,4,25
960.9945991,0.84916,115,10,17,4,25
911.181908,0.84579,115,11,17,4,25
961.0156813,0.84464,115,12,17,4,25
960.986877,0.84031,115,13,17,4,25
960.9734379,0.83935,115,14,17,4,25
1009.856913,0.8407,115,15,17,4,25
897.0016965,0.84973,115,16,17,4,25
697.6784247,0.86666,115,17,17,4,25
673.2537877,0.86964,115,18,17,4,25
523.786949,0.86502,115,19,17,4,25
524.9977398,0.86377,115,20,17,4,25
349.3570953,0.84964,115,21,17,4,25
299.9923365,0.82887,115,22,17,4,25
287.7701386,0.8114,115,23,17,4,25
287.7701387,0.79206,116,0,17,4,26
287.7701387,0.77784,116,1,17,4,26
287.7701387,0.79089,116,2,17,4,26
299.9923365,0.8054,116,3,17,4,26
349.3586971,0.841,116,4,17,4,26
383.0137302,0.87573,116,5,17,4,26
498.5548322,0.88037,116,6,17,4,26
1046.678054,0.88424,116,7,17,4,26
1009.972022,0.88443,116,8,17,4,26
961.0383719,0.88192,116,9,17,4,26
960.992105,0.87853,116,10,17,4,26
911.1434698,0.87486,116,11,17,4,26
960.9643574,0.86518,116,12,17,4,26
961.0780737,0.85299,116,13,17,4,26
961.1907165,0.85503,116,14,17,4,26
1009.828282,0.86073,116,15,17,4,26
896.9686776,0.8706,116,16,17,4,26
697.6151064,0.87186,116,17,17,4,26
673.1744524,0.87428,116,18,17,4,26
523.6886538,0.86983,116,19,17,4,26
524.9174157,0.86896,116,20,17,4,26
349.3570957,0.85048,116,21,17,4,26
299.9923365,0.82098,116,22,17,4,26
287.7701386,0.81037,116,23,17,4,26
287.7701387,0.75385,117,0,17,4,27
287.7701386,0.73415,117,1,17,4,27
287.7701387,0.72439,117,2,17,4,27
299.9923363,0.72313,117,3,17,4,27
349.3586972,0.72381,117,4,17,4,27
383.2309484,0.72391,117,5,17,4,27
498.8093104,0.76255,117,6,17,4,27
1046.735179,0.81307,117,7,17,4,27
1009.945963,0.821,117,8,17,4,27
961.060197,0.8208,117,9,17,4,27
960.9617407,0.81646,117,10,17,4,27
911.1489589,0.78119,117,11,17,4,27
962.2547272,0.7583,117,12,17,4,27
963.1457161,0.75192,117,13,17,4,27
962.977766,0.75279,117,14,17,4,27
1010.820991,0.76303,117,15,17,4,27
897.0974065,0.78255,117,16,17,4,27
697.90972,0.8208,117,17,17,4,27
673.1729322,0.82988,117,18,17,4,27
523.6513221,0.82641,117,19,17,4,27
516.3113797,0.81279,117,20,17,4,27
349.3570957,0.8152,117,21,17,4,27
299.9923363,0.75849,117,22,17,4,27
287.7701388,0.75623,117,23,17,4,27
287.7701385,0.73501,118,0,17,4,28
287.7701388,0.74422,118,1,17,4,28
287.7701385,0.73452,118,2,17,4,28
299.9923367,0.73966,118,3,17,4,28
349.358697,0.74383,118,4,17,4,28
383.598006,0.7511,118,5,17,4,28
498.6404751,0.7603,118,6,17,4,28
1046.597534,0.76408,118,7,17,4,28
1009.881658,0.78695,118,8,17,4,28
961.0054307,0.78763,118,9,17,4,28
960.9483707,0.7978,118,10,17,4,28
911.1127931,0.76941,118,11,17,4,28
961.0285213,0.75817,118,12,17,4,28
961.5896969,0.74809,118,13,17,4,28
961.5092606,0.74199,118,14,17,4,28
1010.667911,0.8011,118,15,17,4,28
896.9610572,0.81883,118,16,17,4,28
697.6087364,0.84228,118,17,17,4,28
673.172774,0.84664,118,18,17,4,28
523.6829113,0.85188,118,19,17,4,28
516.3496669,0.85527,118,20,17,4,28
349.3570954,0.85023,118,21,17,4,28
299.9923367,0.84325,118,22,17,4,28
287.7701385,0.82687,118,23,17,4,28
237.9294118,0.80449,119,0,18,4,29
237.9294114,0.79819,119,1,18,4,29
237.9294117,0.79276,119,2,18,4,29
250.1516092,0.78472,119,3,18,4,29
274.5976065,0.81757,119,4,18,4,29
374.799252,0.85498,119,5,18,4,29
398.7776048,0.87126,119,6,18,4,29
647.9195939,0.87969,119,7,18,4,29
611.2306737,0.87688,119,8,18,4,29
562.3134026,0.87261,119,9,18,4,29
562.2783987,0.87523,119,10,18,4,29
562.244673,0.87019,119,11,18,4,29
562.2387808,0.86525,119,12,18,4,29
327.2865191,0.84761,119,13,18,4,29
313.0700902,0.8354,119,14,18,4,29
362.0102855,0.84015,119,15,18,4,29
323.9352609,0.85362,119,16,18,4,29
296.6682594,0.85226,119,17,18,4,29
272.2238639,0.84994,119,18,18,4,29
272.223864,0.85662,119,19,18,4,29
264.867869,0.85275,119,20,18,4,29
274.5960051,0.84083,119,21,18,4,29
250.1516092,0.81399,119,22,18,4,29
237.9294118,0.78995,119,23,18,4,29
237.9288776,0.79198,120,0,18,4,30
237.9288776,0.79256,120,1,18,4,30
237.9288778,0.79489,120,2,18,4,30
250.1510757,0.78714,120,3,18,4,30
274.5970726,0.81233,120,4,18,4,30
272.2222623,0.84042,120,5,18,4,30
296.6666579,0.86289,120,6,18,4,30
296.6666581,0.86774,120,7,18,4,30
260.0000647,0.86667,120,8,18,4,30
211.1112733,0.86357,120,9,18,4,30
211.1123412,0.8595,120,10,18,4,30
211.1123409,0.84643,120,11,18,4,30
